overall_algorithm,overall_execution_time,overall_invalid_solution,overall_penalty,overall_overall_overloaded_edge_servers,overall_pop_size,overall_cross_prob,overall_mut_prob,overall_n_gen,overall_maintenance_batches,overall_maintenance_time,overall_cache_hits,overall_cache_misses,overall_wait_times,overall_pulling_times,overall_state_migration_times,overall_sizes_of_cached_layers,overall_sizes_of_uncached_layers,overall_migration_times,overall_overall_delay_sla_violations,overall_number_of_migrations,overall_overall_wait_times,overall_min_wait_times,overall_max_wait_times,overall_avg_wait_times,overall_overall_pulling_times,overall_min_pulling_times,overall_max_pulling_times,overall_avg_pulling_times,overall_overall_state_migration_times,overall_min_state_migration_times,overall_max_state_migration_times,overall_avg_state_migration_times,overall_overall_provisioning_time,per_batch_maintenance_times,per_batch_delay_sla_violations,per_batch_services_hosted_by_updated_servers,per_batch_services_hosted_by_outdated_servers,per_batch_min_wait_times,per_batch_min_pulling_times,per_batch_min_state_migration_times,per_batch_min_migration_times,per_batch_avg_wait_times,per_batch_avg_pulling_times,per_batch_avg_state_migration_times,per_batch_avg_migration_times,per_batch_max_wait_times,per_batch_max_pulling_times,per_batch_max_state_migration_times,per_batch_max_migration_times,per_batch_overloaded_edge_servers,per_batch_updated_cpu_capacity,per_batch_updated_ram_capacity,per_batch_updated_disk_capacity,per_batch_updated_cpu_capacity_available,per_batch_updated_ram_capacity_available,per_batch_updated_disk_capacity_available,per_batch_outdated_cpu_capacity,per_batch_outdated_ram_capacity,per_batch_outdated_disk_capacity
nsgaii_v3,6678.110663175583,0,0,0,200,1.0,0.1,400,5,544,181,166,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 15, 0, 15, 27, 0, 0, 15, 0, 0, 43, 0, 0, 0, 0, 90, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 47, 0, 0, 0, 10, 0, 0, 0, 0, 49, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 26, 0, 0, 0, 32, 0, 33, 0, 0, 0, 29, 0, 0, 0, 72, 0, 0, 26, 56, 26, 0, 0, 26]","[118, 0, 88, 29, 124, 0, 143, 90, 104, 95, 123, 0, 0, 16, 0, 124, 0, 0, 3, 92, 0, 31, 3, 37, 108, 0, 34, 16, 43, 8, 108, 108, 0, 13, 37, 97, 0, 88, 6, 123, 37, 42, 0, 16, 3, 95, 143, 104, 5, 109, 0, 8, 95, 155, 0, 29, 0, 35, 0, 35, 6, 97, 0, 104, 34, 15, 34, 95, 88, 7, 0, 54, 125, 8, 0, 0, 17, 29, 0, 147, 0, 40, 2, 74, 4, 0, 123, 34, 0, 121, 0, 27, 42, 0, 29, 79, 92, 97, 0, 29]","[0, 0, 0, 0, 0, 0, 8, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 16, 16, 0, 4, 0, 0, 8, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 8, 8, 0, 0, 0, 8, 16, 8, 0, 0, 4, 0, 8, 8, 0, 0, 16, 8, 0, 0, 0, 0, 16, 0, 0, 0, 0, 16, 8, 0, 8, 8, 0, 0, 0, 16, 0, 8, 0, 0, 0, 4, 16, 8, 0, 0, 0, 0, 0, 0, 0, 16, 8, 0, 0, 0, 0, 0, 0]","[52, 15, 52, 187, 237, 5, 52, 15, 52, 187, 237, 5, 29, 52, 79, 79, 28, 52, 15, 52, 187, 237, 2, 1, 8, 29, 4, 1, 191, 29, 1, 52, 15, 52, 187, 237, 52, 15, 52, 187, 14, 68, 52, 15, 52, 187, 52, 15, 52, 187, 5, 19, 2, 52, 15, 52, 187, 237, 68, 52, 52, 15, 17, 48, 52, 15, 52, 187, 5, 19, 2, 29, 11, 44, 4, 447, 29, 4, 1, 191, 29, 29, 16, 183, 3, 28, 52, 15, 52, 187, 29, 29, 11, 44, 4, 447, 65, 52, 15, 17, 48, 52, 15, 52, 187, 52, 15, 52, 187, 5, 19, 2, 29, 4, 1, 191, 65, 52, 15, 52, 187, 5, 19, 2, 52, 15, 52, 15, 52, 28, 28, 29, 11, 44, 4, 447, 52, 15, 52, 15, 52, 187, 237, 29, 16, 183, 3, 28, 52, 15, 52, 187, 237, 5, 68, 52, 15, 52, 15, 52, 187, 237, 52, 15, 17, 48, 52, 15, 17, 48, 52, 52, 15, 52, 187, 52, 15, 52, 187, 14, 52]","[52, 15, 52, 187, 237, 5, 29, 16, 183, 3, 28, 52, 52, 15, 52, 187, 237, 5, 29, 11, 44, 4, 447, 29, 16, 183, 3, 28, 4, 1, 191, 15, 52, 187, 5, 19, 2, 52, 15, 52, 187, 237, 28, 52, 15, 52, 187, 237, 2, 1, 8, 29, 4, 1, 191, 65, 2, 1, 8, 68, 52, 15, 52, 187, 237, 5, 65, 29, 1, 79, 79, 52, 15, 52, 187, 14, 28, 5, 19, 2, 29, 16, 183, 3, 28, 2, 1, 8, 5, 15, 17, 48, 28, 28, 29, 1, 16, 183, 3, 28, 2, 1, 8, 14, 11, 44, 4, 447, 65, 52, 15, 17, 48, 65, 65, 5, 19, 2, 79, 28, 17, 48, 17, 48, 52, 15, 17, 48, 29, 11, 44, 4, 447, 79, 29, 1, 52, 52, 187, 237, 79, 2, 1, 8, 29, 4, 1, 191, 29, 1, 68, 52, 187, 237, 68, 52, 15, 52, 187, 14, 52, 15, 52, 187, 14, 14]","[118, 0, 88, 29, 124, 0, 151, 90, 120, 95, 123, 0, 0, 16, 0, 124, 0, 4, 7, 108, 16, 65, 7, 37, 123, 8, 49, 59, 43, 8, 123, 108, 0, 56, 37, 97, 0, 88, 100, 123, 37, 50, 8, 45, 3, 95, 151, 120, 13, 109, 0, 30, 95, 163, 8, 76, 0, 51, 8, 45, 6, 97, 0, 120, 83, 15, 49, 95, 104, 15, 0, 62, 133, 8, 0, 0, 49, 55, 8, 147, 0, 72, 6, 123, 12, 0, 123, 63, 0, 121, 0, 99, 58, 8, 55, 135, 118, 97, 0, 55]",149,100,749,0,90,7.49,4573,0,155,45.73,320,0,16,3.2,5642,"[121, 285, 406, 423, 544]","[7, 38, 38, 33, 33]","[0, 41, 41, 75, 75]","[75, 34, 34, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 11.348484848484848, 0, 0.0, 0]","[0, 68.54545454545455, 0, 1.4411764705882353, 0]","[0, 3.3333333333333335, 0, 2.9411764705882355, 0]","[0, 83.22727272727273, 0, 4.382352941176471, 0]","[0, 90, 0, 0, 0]","[0, 155, 0, 8, 0]","[0, 16, 0, 16, 0]","[0, 163, 0, 16, 0]","[0, 0, 0, 0, 0]","[272, 272, 528, 528, 736]","[280, 280, 648, 648, 864]","[1179648, 1179648, 3145728, 3145728, 4063232]","[256, 76, 332, 197, 405]","[256, 76, 444, 309, 525]","[1177745, 1172649, 3127616, 3127207, 4038356]","[464, 464, 208, 208, 0]","[584, 584, 216, 216, 0]","[2883584, 2883584, 917504, 917504, 0]"
