overall_algorithm,overall_execution_time,overall_invalid_solution,overall_penalty,overall_overall_overloaded_edge_servers,overall_placement_snapshots,overall_pop_size,overall_cross_prob,overall_mut_prob,overall_n_gen,overall_maintenance_batches,overall_maintenance_time,overall_cache_hits,overall_cache_misses,overall_wait_times,overall_pulling_times,overall_state_migration_times,overall_sizes_of_cached_layers,overall_sizes_of_uncached_layers,overall_migration_times,overall_overall_delay_sla_violations,overall_number_of_migrations,overall_overall_wait_times,overall_min_wait_times,overall_max_wait_times,overall_avg_wait_times,overall_overall_pulling_times,overall_min_pulling_times,overall_max_pulling_times,overall_avg_pulling_times,overall_overall_state_migration_times,overall_min_state_migration_times,overall_max_state_migration_times,overall_avg_state_migration_times,overall_overall_provisioning_time,overall_all_number_of_layers_downloaded,overall_all_number_of_layers_on_download_queue,overall_all_number_of_layers_on_waiting_queue,overall_all_sizes_of_layers_downloaded,overall_all_sizes_of_layers_on_download_queue,overall_all_sizes_of_layers_on_waiting_queue,overall_sum_sizes_of_layers_downloaded,overall_sum_sizes_of_layers_on_download_queue,overall_sum_sizes_of_layers_on_waiting_queue,overall_sum_number_of_layers_downloaded,overall_sum_number_of_layers_on_download_queue,overall_sum_number_of_layers_on_waiting_queue,overall_avg_number_of_layers_downloaded,overall_avg_number_of_layers_on_download_queue,overall_avg_number_of_layers_on_waiting_queue,overall_avg_sizes_of_layers_downloaded,overall_avg_sizes_of_layers_on_download_queue,overall_avg_sizes_of_layers_on_waiting_queue,per_batch_maintenance_times,per_batch_delay_sla_violations,per_batch_delay_sla_violations_per_sla,per_batch_relocations_per_sla,per_batch_services_hosted_by_updated_servers,per_batch_services_hosted_by_outdated_servers,per_batch_longest_migrations_duration,per_batch_longest_migrations_waiting_time,per_batch_longest_migrations_pulling_layers_time,per_batch_longest_migrations_migrating_service_state_time,per_batch_longest_migrations_cache_hits,per_batch_longest_migrations_cache_misses,per_batch_longest_migrations_sizes_of_cached_layers,per_batch_longest_migrations_sizes_of_uncached_layers,per_batch_longest_migrations_sizes_of_layers_downloaded,per_batch_longest_migrations_sizes_of_layers_on_download_queue,per_batch_longest_migrations_sizes_of_layers_on_waiting_queue,per_batch_longest_migrations_number_of_layers_downloaded,per_batch_longest_migrations_number_of_layers_on_download_queue,per_batch_longest_migrations_number_of_layers_on_waiting_queue,per_batch_min_wait_times,per_batch_min_pulling_times,per_batch_min_state_migration_times,per_batch_min_migration_times,per_batch_avg_wait_times,per_batch_avg_pulling_times,per_batch_avg_state_migration_times,per_batch_avg_migration_times,per_batch_max_wait_times,per_batch_max_pulling_times,per_batch_max_state_migration_times,per_batch_max_migration_times,per_batch_overloaded_edge_servers,per_batch_updated_cpu_capacity,per_batch_updated_ram_capacity,per_batch_updated_disk_capacity,per_batch_updated_cpu_capacity_available,per_batch_updated_ram_capacity_available,per_batch_updated_disk_capacity_available,per_batch_outdated_cpu_capacity,per_batch_outdated_ram_capacity,per_batch_outdated_disk_capacity
nsgaii_v2,35401.37424278259,0,0,0,"{2: [{'service_id': 1, 'edge_server_id': 23}, {'service_id': 2, 'edge_server_id': 23}, {'service_id': 4, 'edge_server_id': 21}, {'service_id': 6, 'edge_server_id': 18}, {'service_id': 7, 'edge_server_id': 24}, {'service_id': 8, 'edge_server_id': 19}, {'service_id': 9, 'edge_server_id': 21}, {'service_id': 10, 'edge_server_id': 18}, {'service_id': 11, 'edge_server_id': 15}, {'service_id': 12, 'edge_server_id': 19}, {'service_id': 13, 'edge_server_id': 24}, {'service_id': 14, 'edge_server_id': 17}, {'service_id': 16, 'edge_server_id': 24}, {'service_id': 17, 'edge_server_id': 24}, {'service_id': 18, 'edge_server_id': 20}, {'service_id': 19, 'edge_server_id': 18}, {'service_id': 20, 'edge_server_id': 24}, {'service_id': 21, 'edge_server_id': 24}, {'service_id': 22, 'edge_server_id': 15}, {'service_id': 23, 'edge_server_id': 19}, {'service_id': 24, 'edge_server_id': 23}, {'service_id': 25, 'edge_server_id': 23}, {'service_id': 26, 'edge_server_id': 25}, {'service_id': 27, 'edge_server_id': 21}, {'service_id': 29, 'edge_server_id': 18}, {'service_id': 30, 'edge_server_id': 22}, {'service_id': 32, 'edge_server_id': 18}, {'service_id': 33, 'edge_server_id': 18}, {'service_id': 34, 'edge_server_id': 20}, {'service_id': 35, 'edge_server_id': 21}, {'service_id': 36, 'edge_server_id': 15}, {'service_id': 37, 'edge_server_id': 25}, {'service_id': 38, 'edge_server_id': 20}, {'service_id': 39, 'edge_server_id': 22}, {'service_id': 40, 'edge_server_id': 22}, {'service_id': 41, 'edge_server_id': 25}, {'service_id': 42, 'edge_server_id': 17}, {'service_id': 43, 'edge_server_id': 18}, {'service_id': 44, 'edge_server_id': 22}, {'service_id': 45, 'edge_server_id': 24}, {'service_id': 47, 'edge_server_id': 19}, {'service_id': 48, 'edge_server_id': 17}, {'service_id': 49, 'edge_server_id': 17}, {'service_id': 50, 'edge_server_id': 22}, {'service_id': 51, 'edge_server_id': 20}, {'service_id': 52, 'edge_server_id': 24}, {'service_id': 53, 'edge_server_id': 22}, {'service_id': 54, 'edge_server_id': 25}, {'service_id': 55, 'edge_server_id': 20}, {'service_id': 56, 'edge_server_id': 24}, {'service_id': 57, 'edge_server_id': 25}, {'service_id': 58, 'edge_server_id': 21}, {'service_id': 59, 'edge_server_id': 19}, {'service_id': 60, 'edge_server_id': 18}], 4: [{'service_id': 3, 'edge_server_id': 24}, {'service_id': 5, 'edge_server_id': 16}, {'service_id': 8, 'edge_server_id': 12}, {'service_id': 11, 'edge_server_id': 13}, {'service_id': 12, 'edge_server_id': 16}, {'service_id': 14, 'edge_server_id': 6}, {'service_id': 15, 'edge_server_id': 10}, {'service_id': 22, 'edge_server_id': 14}, {'service_id': 23, 'edge_server_id': 18}, {'service_id': 28, 'edge_server_id': 9}, {'service_id': 31, 'edge_server_id': 25}, {'service_id': 36, 'edge_server_id': 9}, {'service_id': 42, 'edge_server_id': 5}, {'service_id': 46, 'edge_server_id': 22}, {'service_id': 47, 'edge_server_id': 1}, {'service_id': 48, 'edge_server_id': 5}, {'service_id': 49, 'edge_server_id': 21}, {'service_id': 59, 'edge_server_id': 16}]}",300,1.0,0.1,700,5,771,145,105,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 82, 82, 0, 77, 0, 82, 0, 0, 32, 0, 0, 67, 0, 0, 0, 77, 0, 0, 0, 0, 55, 64, 23, 0, 0, 0, 0, 0, 0, 0, 0, 187, 0, 0, 0, 32, 0, 0, 0, 0, 0, 27, 55, 215, 0, 90, 178, 82, 150, 0, 32, 0, 187]","[52, 67, 0, 203, 0, 178, 71, 283, 0, 203, 307, 0, 0, 283, 0, 229, 0, 0, 0, 190, 38, 174, 252, 229, 190, 302, 0, 43, 0, 313, 19, 43, 203, 0, 252, 23, 0, 187, 178, 170, 42, 27, 0, 31, 47, 85, 352, 213, 66, 0, 40, 352, 229, 0, 203, 0, 66, 0, 53, 0, 171, 170, 22, 23, 60, 52, 190, 224, 203, 203, 0, 40]","[0, 0, 0, 0, 0, 0, 0, 8, 8, 0, 16, 0, 0, 8, 8, 0, 16, 16, 16, 0, 0, 0, 8, 0, 0, 8, 8, 0, 0, 8, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0]","[65, 52, 15, 52, 187, 237, 29, 11, 44, 4, 447, 52, 15, 52, 187, 237, 47, 22, 61, 201, 14, 47, 22, 61, 201, 14, 29, 11, 44, 4, 447, 29, 11, 44, 4, 447, 27, 5, 599, 27, 5, 599, 27, 5, 599, 47, 52, 15, 52, 187, 237, 6, 47, 22, 61, 201, 29, 11, 44, 4, 447, 47, 52, 15, 52, 187, 237, 6, 52, 15, 52, 187, 237, 29, 11, 44, 4, 447, 28, 47, 22, 61, 201, 47, 22, 61, 201, 6, 18, 2, 28, 47, 65, 27, 5, 599, 52, 15, 52, 187, 237, 47, 22, 61, 201, 14, 47, 47, 22, 61, 201, 6, 18, 2, 65, 65, 47, 52, 15, 52, 187, 237, 28, 47, 22, 61, 201, 6, 18, 2, 52, 15, 52, 187, 237, 47, 22, 61, 201, 47, 22, 61, 201, 14, 79]","[65, 79, 52, 15, 52, 187, 237, 47, 22, 61, 201, 6, 18, 2, 65, 29, 11, 44, 4, 447, 6, 27, 5, 599, 52, 15, 52, 187, 237, 6, 47, 22, 61, 201, 14, 47, 22, 61, 201, 6, 18, 2, 29, 11, 44, 4, 447, 6, 18, 2, 29, 11, 44, 4, 447, 47, 29, 11, 44, 4, 447, 28, 47, 28, 14, 52, 15, 52, 187, 237, 6, 47, 28, 28, 79, 27, 5, 599, 52, 15, 52, 187, 237, 6, 65, 79, 22, 61, 201, 6, 18, 2, 47, 47, 22, 61, 201, 14, 79, 79, 65, 27, 5, 599, 14]","[52, 67, 0, 203, 0, 178, 71, 291, 8, 203, 378, 0, 0, 291, 8, 229, 16, 16, 16, 272, 120, 174, 337, 229, 272, 310, 8, 75, 0, 321, 86, 43, 203, 0, 349, 23, 0, 187, 178, 225, 106, 50, 0, 31, 47, 85, 368, 213, 66, 0, 227, 368, 229, 0, 235, 0, 66, 0, 53, 0, 198, 225, 237, 23, 150, 230, 272, 390, 203, 235, 0, 227]",83,72,1931,0,215,26.819444444444443,7846,0,352,108.97222222222223,196,0,20,2.7222222222222223,9973,"[0, 0, 1, 0, 5, 0, 0, 0, 5, 0, 0, 5, 5, 0, 5, 0, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 5, 0, 1, 0, 0, 0, 0, 5, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 5, 0, 7, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 1, 0, 0, 6, 4, 0, 0, 0, 0, 0, 0, 0, 6, 0, 5, 0, 0, 4, 7, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 5, 0, 1, 0, 1, 0, 0, 0, 0, 5, 0, 1, 0, 0, 7, 0, 5, 4, 0, 1]","[65, 52, 15, 52, 187, 237, 29, 11, 44, 4, 447, 47, 22, 61, 201, 14, 47, 22, 61, 201, 14, 29, 11, 44, 4, 447, 27, 5, 599, 27, 5, 599, 27, 5, 599, 29, 11, 44, 4, 447, 47, 52, 15, 52, 187, 237, 28, 28, 65, 47, 22, 61, 201, 14, 47, 22, 61, 201, 6, 18, 2, 65, 47, 47, 22, 61, 201, 14]",[],"[52, 15, 52, 187, 237, 29, 11, 44, 4, 447, 47, 52, 15, 52, 187, 237, 6, 47, 22, 61, 201, 52, 15, 52, 187, 237, 6, 29, 11, 44, 4, 447, 47, 22, 61, 201, 47, 22, 61, 201, 6, 18, 2, 47, 27, 5, 599, 52, 15, 52, 187, 237, 47, 65, 52, 15, 52, 187, 237, 28, 47, 22, 61, 201, 6, 18, 2, 52, 15, 52, 187, 237, 47, 22, 61, 201, 79]",6666,0,6991,68,0,77,0.9444444444444444,0.0,1.0694444444444444,98.02941176470588,0,90.79220779220779,"[121, 512, 633, 650, 771]","[3, 21, 21, 19, 19]","[{15: 3}, {15: 15, 20: 6}, {15: 15, 20: 6}, {15: 13, 20: 6}, {15: 13, 20: 6}]","[{}, {15: 26, 20: 28}, {}, {15: 10, 20: 8}, {}]","[0, 42, 42, 60, 60]","[60, 18, 18, 0, 0]","[0, 390, 0, 16, 0]","[0, 150, 0, 0, 0]","[0, 224, 0, 0, 0]","[0, 16, 0, 16, 0]","[0, 0, 0, 3, 0]","[0, 3, 0, 0, 0]","[0, [], 0, [27, 5, 599], 0]","[0, [27, 5, 599], 0, [], 0]","[[], [], [], [27, 5, 599], []]","[[], [], [], [], []]","[[], [], [], [], []]","[0, 0, 0, 3, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0, 35.75925925925926, 0, 0.0, 0]","[0, 145.2962962962963, 0, 0.0, 0]","[0, 2.5925925925925926, 0, 3.111111111111111, 0]","[0, 183.64814814814815, 0, 3.111111111111111, 0]","[0, 215, 0, 0, 0]","[0, 352, 0, 0, 0]","[0, 20, 0, 16, 0]","[0, 390, 0, 16, 0]","[0, 0, 0, 0, 0]","[240, 240, 496, 496, 608]","[248, 248, 600, 600, 720]","[1048576, 1048576, 2883584, 2883584, 3407872]","[224, 57, 313, 228, 340]","[224, 57, 409, 324, 444]","[1046310, 1038939, 2860942, 2860942, 3381064]","[368, 368, 112, 112, 0]","[472, 472, 120, 120, 0]","[2359296, 2359296, 524288, 524288, 0]"
